Gene ID,Gene Name,Cluster 1 Mean UMI Counts,Cluster 1 Log2 fold change,Cluster 1 Adjusted p value,Cluster 2 Mean UMI Counts,Cluster 2 Log2 fold change,Cluster 2 Adjusted p value
ENSG00000121989,ACVR2A,0.0095154569743848318,-1.4517013638818836,0.0026600512479902768,0.026264629013134255,1.4517013638818836,0.0026600512479902768
ENSG00000223911,AC009480.3,0.00061390044996031165,0.59269275547657152,1.0,0.0,-0.59269275547657152,1.0
ENSG00000115947,ORC4,0.095768470193808616,0.56982864712483305,0.15037550942697805,0.064134559218118531,-0.56982864712483305,0.15037550942697805
ENSG00000204406,MBD5,0.085946062994443628,1.1421565749763398,0.0015143587669145316,0.03848073553087112,-1.1421565749763398,0.0015143587669145316
ENSG00000135999,EPC2,0.054944090271447893,0.10726592830632864,0.96113091447823895,0.050696842048607978,-0.10726592830632864,0.96113091447823895
ENSG00000168280,KIF5C,0.011664108549245922,1.2931324736176624,0.10334402525707861,0.0042756372812079021,-1.2931324736176624,0.10334402525707861
ENSG00000150556,LYPD6B,0.0012278008999206233,0.32965834964277718,1.0,0.00061080532588684319,-0.32965834964277718,1.0
ENSG00000168288,MMADHC,0.22407366423551375,-0.06350465001330452,0.95314529114083446,0.23393843981466092,0.06350465001330452,0.95314529114083446
ENSG00000184898,RBM43,0.063538696570892256,1.1535811212188691,0.0031121643176924303,0.028097044990794785,-1.1535811212188691,0.0031121643176924303
ENSG00000123609,NMI,0.11848278684234015,-1.31494322637477,8.8569778046351701e-07,0.29501897240334524,1.31494322637477,8.8569778046351701e-07
ENSG00000123610,TNFAIP6,0.0012278008999206233,-3.7578044916075628,6.9383274641607706e-08,0.020156575754265823,3.7578044916075628,6.9383274641607706e-08
ENSG00000080345,RIF1,0.091471167044086435,0.25445200545360258,0.62421960512574215,0.076350665735855389,-0.25445200545360258,0.62421960512574215
ENSG00000183091,NEB,0.00061390044996031165,-0.99226974524458456,0.83014357579991016,0.0012216106517736864,0.99226974524458456,0.83014357579991016
ENSG00000162980,ARL5A,0.30142512093051305,-0.54307523523367984,0.072099526849489656,0.43916902931264024,0.54307523523367984,0.072099526849489656
ENSG00000182389,CACNB4,0.00061390044996031165,-2.2146621665810331,0.075978305912557068,0.0036648319553210587,2.2146621665810331,0.075978305912557068
ENSG00000225214,AC079790.2,0.0,-1.9922697452445863,0.55447391373931798,0.00061080532588684319,1.9922697452445863,0.55447391373931798
ENSG00000115145,STAM2,0.013505809899126857,-2.0239786049719237,9.9334357730551722e-08,0.055583284655702725,2.0239786049719237,9.9334357730551722e-08
ENSG00000157827,FMNL2,0.0015347511249007792,-3.1077469626645211,2.9931762767928261e-06,0.015270133147171079,3.1077469626645211,2.9931762767928261e-06
ENSG00000196504,PRPF40A,0.24924358268388655,-0.3668173548067728,0.28244232370309674,0.32128360141647949,0.3668173548067728,0.28244232370309674
ENSG00000177917,ARL6IP6,0.12492874156692342,0.31383338248109371,0.50254130505587735,0.10017207344544228,-0.31383338248109371,0.50254130505587735
ENSG00000177519,RPRM,0.00092085067494046752,-0.99226974524458633,0.64928085954156001,0.0018324159776605294,0.99226974524458633,0.64928085954156001
ENSG00000162989,KCNJ3,0.0012278008999206233,0.32965834964277718,1.0,0.00061080532588684319,-0.32965834964277718,1.0
ENSG00000153234,NR4A2,0.46380178994501547,-0.55544079150682824,0.067556350830981868,0.68165874368971691,0.55544079150682824,0.067556350830981868
ENSG00000115159,GPD2,0.0095154569743848318,-1.5772322459657424,0.0007102629092650513,0.028707850316681629,1.5772322459657424,0.0007102629092650513
ENSG00000136541,ERMN,0.0036834026997618701,-0.29183002710349371,1.0,0.0042756372812079021,0.29183002710349371,1.0
ENSG00000115165,CYTIP,0.50002191649267391,0.60424504112134836,0.06349267676649277,0.3286132653271216,-0.60424504112134836,0.06349267676649277
ENSG00000123612,ACVR1C,0.0052181538246626495,3.1776552561977267,0.010004529926824109,0.0,-3.1776552561977267,0.010004529926824109
ENSG00000234584,AC019186.1,0.00030695022498015582,-0.99226974524458633,0.77857516027009777,0.00061080532588684319,0.99226974524458633,0.77857516027009777
ENSG00000115170,ACVR1,0.022407366423551376,-0.030743893059221428,1.0,0.022599797057813197,0.030743893059221428,1.0
ENSG00000270557,RP11-546J1.1,0.00061390044996031165,-0.40730724452342848,1.0,0.00061080532588684319,0.40730724452342848,1.0
ENSG00000271320,RP11-1152H14.1,0.0033764524747817142,2.5926927554765715,0.11692343775833033,0.0,-2.5926927554765715,0.11692343775833033
ENSG00000153237,CCDC148,0.00030695022498015582,-0.99226974524458633,0.77857516027009777,0.00061080532588684319,0.99226974524458633,0.77857516027009777
ENSG00000144283,PKP4,0.0067529049495634284,-1.0536702899087294,0.10333670444452055,0.014048522495397392,1.0536702899087294,0.10333670444452055
ENSG00000163331,DAPL1,0.0089015565244245191,-1.2553041510783798,0.013166591362021866,0.021378186406039511,1.2553041510783798,0.013166591362021866
ENSG00000196151,WDSUB1,0.020565665073670442,-0.97089609445201841,0.024834259061272429,0.040313151508531646,0.97089609445201841,0.024834259061272429
ENSG00000123636,BAZ2B,0.082569610519661926,-1.153858887518834,8.5505270675661357e-05,0.18385240309193979,1.153858887518834,8.5505270675661506e-05
ENSG00000224152,AC009506.1,0.001841701349880935,-3.644346441824279,7.5578938295415762e-11,0.026264629013134255,3.644346441824279,7.5578938295415762e-11
ENSG00000226266,AC009961.3,0.003990352924742026,-0.64434644182427903,0.57153822639988616,0.0061080532588684315,0.64434644182427903,0.57153822639988561
ENSG00000136536,MARCH7,0.21824160996089079,0.30853800322113312,0.48725854727025569,0.17591193385541082,-0.30853800322113312,0.48725854727025569
ENSG00000241399,CD302,0.019644814398729973,-5.3362241464619471,5.6443244478346046e-74,0.80565222484474608,5.3362241464619471,7.0554055597932557e-74
ENSG00000054219,LY75,0.036220126547658389,-0.26737698337895477,0.63717581103878695,0.04336717813796586,0.26737698337895477,0.63717581103878695
ENSG00000153250,RBMS1,0.24740188133400559,-0.34146943116068407,0.33601720719961681,0.31334313217995052,0.34146943116068407,0.33601720719961681
ENSG00000136560,TANK,0.19921069601212113,-0.3826834575546072,0.26812418386153464,0.25959226350190834,0.3826834575546072,0.26812418386153464
ENSG00000235724,AC009299.2,0.00030695022498015582,0.007730254755413668,1.0,0.0,-0.007730254755413668,1.0
ENSG00000227403,AC009299.3,0.01105020809928561,1.8952555254970012,0.014741336455698237,0.0024432213035473728,-1.8952555254970012,0.014741336455698237
ENSG00000115233,PSMD14,0.13782065101608998,0.23654894525129544,0.64065030378886889,0.11666381724438704,-0.23654894525129544,0.64065030378886889
ENSG00000144290,SLC4A10,0.027932470473194183,3.5312922108124276,3.4028702901313867e-06,0.0018324159776605294,-3.5312922108124276,3.4028702901313867e-06
ENSG00000197635,DPP4,0.07704450647001912,2.2845704601142387,6.4609846241389658e-09,0.015270133147171079,-2.2845704601142387,6.4609846241389658e-09
ENSG00000115267,IFIH1,0.036220126547658389,-0.54039547778537056,0.20374083027454232,0.05252925802626851,0.54039547778537056,0.20374083027454232
ENSG00000115271,GCA,0.07888620781990005,-3.1141847022219333,1.4766878017237588e-33,0.68532357564503799,3.1141847022219333,1.5845357872429099e-33
ENSG00000082438,COBLL1,0.045735583522043217,1.3785679501237231,0.0019013565653055169,0.017102549124831608,-1.3785679501237231,0.0019013565653055169
ENSG00000233255,AC019181.2,0.0021486515748610907,0.42276775403425759,0.92859508308387417,0.0012216106517736864,-0.42276775403425759,0.92859508308387417
ENSG00000169507,SLC38A11,0.0092085067494046755,1.639998470254926,0.053384281421261136,0.0024432213035473728,-1.639998470254926,0.05338428142126108
ENSG00000236283,AC013463.2,0.00092085067494046752,1.0077302547554137,0.77857516027009777,0.0,-1.0077302547554137,0.77857516027009777
ENSG00000153253,SCN3A,0.0055251040496428049,3.2556577681989998,0.012392065147393636,0.0,-3.2556577681989998,0.012392065147393636
ENSG00000115339,GALNT3,0.0092085067494046755,-0.89605442998528329,0.14776843322044458,0.017102549124831608,0.89605442998528329,0.14776843322044445
ENSG00000235192,AC009495.2,0.0027625520248214025,0.32965834964277718,0.95754458310564661,0.0018324159776605294,-0.32965834964277718,0.95754458310564661
ENSG00000232411,AC009495.3,0.0012278008999206233,0.32965834964277718,1.0,0.00061080532588684319,-0.32965834964277718,1.0
ENSG00000123607,TTC21B,0.026090769123313245,0.14859279059526376,0.91335858423434702,0.023210602383700041,-0.14859279059526376,0.91335858423434702
ENSG00000169432,SCN9A,0.0,-6.0797325864949263,6.6294341760206443e-10,0.020156575754265823,6.0797325864949263,6.6294341760206443e-10
ENSG00000136546,SCN7A,0.0,-1.9922697452445863,0.55447391373931798,0.00061080532588684319,1.9922697452445863,0.55447391373931798
ENSG00000163092,XIRP2,0.00061390044996031165,-0.99226974524458456,0.82186389376133595,0.0012216106517736864,0.99226974524458456,0.82186389376133573
ENSG00000198648,STK39,0.024862968223392623,0.32088814001504407,0.67762940316013198,0.019545770428378982,-0.32088814001504407,0.6776294031601322
ENSG00000172292,CERS6,0.036527076772638542,-1.162194746686898,0.00053225303425532037,0.08184791366883698,1.162194746686898,0.00053225303425532037
ENSG00000163072,NOSTRIN,0.00061390044996031165,0.59269275547657152,1.0,0.0,-0.59269275547657152,1.0
ENSG00000152253,SPC25,0.0012278008999206233,0.32965834964277718,1.0,0.00061080532588684319,-0.32965834964277718,1.0
ENSG00000073737,DHRS9,0.00092085067494046752,-5.484122841574262,4.1226618848316798e-25,0.054361674003929036,5.484122841574262,4.3962494689011883e-25
ENSG00000163093,BBS5,0.0021486515748610907,1.0077302547554137,0.54030554215107751,0.00061080532588684319,-1.0077302547554137,0.54030554215107751
ENSG00000239474,KLHL41,0.00030695022498015582,0.007730254755413668,1.0,0.0,-0.007730254755413668,1.0
ENSG00000138399,FASTKD1,0.027625520248214026,0.056093276316812712,1.0,0.026264629013134255,-0.056093276316812712,1.0
ENSG00000138398,PPIG,0.39351018842455976,0.063909030695678659,1.0,0.37625608074629535,-0.063909030695678659,1.0
ENSG00000154479,CCDC173,0.00092085067494046752,-1.5772322459657424,0.30723452452897593,0.0030540266294342157,1.5772322459657424,0.30723452452897593
ENSG00000144362,PHOSPHO2,0.021179565523630754,1.4365735535592883,0.011832071944522928,0.0073296639106421174,-1.4365735535592883,0.011832071944522928
ENSG00000213160,KLHL23,0.0042973031497221814,0.10726592830632864,1.0,0.0036648319553210587,-0.10726592830632864,1.0
ENSG00000138385,SSB,0.39842139202424226,0.19609786115119099,0.69858500878317664,0.34754823042961375,-0.19609786115119099,0.69858500878317664
ENSG00000138382,METTL5,0.18693268701291491,0.498844454761183,0.17499608246566714,0.13193395039155811,-0.498844454761183,0.17499608246566714
ENSG00000144357,UBR3,0.030695022498015583,-1.0619787170559905,0.0030895157354751293,0.064134559218118531,1.0619787170559905,0.0030895157354751293
ENSG00000071909,MYO3B,0.0,-1.9922697452445863,0.55447391373931798,0.00061080532588684319,1.9922697452445863,0.55447391373931798
ENSG00000231898,AC012594.1,0.00061390044996031165,0.59269275547657152,1.0,0.0,-0.59269275547657152,1.0
ENSG00000234350,AC007405.4,0.00030695022498015582,0.007730254755413668,1.0,0.0,-0.007730254755413668,1.0
ENSG00000239467,AC007405.6,0.00030695022498015582,0.007730254755413668,1.0,0.0,-0.007730254755413668,1.0
ENSG00000204334,ERICH2,0.00030695022498015582,0.007730254755413668,1.0,0.0,-0.007730254755413668,1.0
ENSG00000115806,GORASP2,0.15623766451489932,0.39475337786466103,0.33181930291833467,0.11849623322204757,-0.39475337786466103,0.33181930291833467
ENSG00000198586,TLK1,0.14856390889039542,0.88517707247145028,0.0086690763127541624,0.080015497691176454,-0.88517707247145028,0.008669076312754178
ENSG00000123600,METTL8,0.071826352645356459,0.95350986375752766,0.014562262244711055,0.036648319553210587,-0.95350986375752766,0.014562262244711055
ENSG00000115827,DCAF17,0.019337864173749816,-0.16219474668689848,0.88055410965687508,0.021378186406039511,0.16219474668689848,0.8805541096568742
ENSG00000071967,CYBRD1,0.0046042533747023377,-3.9464660556314612,5.4789287598881329e-22,0.0751290550840817,3.9464660556314612,5.7876008026987323e-22
ENSG00000077380,DYNC1I2,0.2099539538864266,-0.2727492855377891,0.49239462083536645,0.25348421024303991,0.2727492855377891,0.49239462083536661
ENSG00000115840,SLC25A12,0.026090769123313245,-0.12059384222012515,0.92529395283107163,0.028097044990794785,0.12059384222012515,0.92529395283107119
ENSG00000128708,HAT1,0.11387853346763782,0.24310831768634245,0.62987180682024535,0.095896436164234378,-0.24310831768634245,0.6298718068202448
ENSG00000172878,METAP1D,0.058627492971209762,3.1332611368392724,5.4588245672662696e-11,0.0061080532588684315,-3.1332611368392724,5.4588245672662696e-11
ENSG00000115844,DLX2,0.0015347511249007792,0.59269275547657152,0.91191267010003307,0.00061080532588684319,-0.59269275547657152,0.91191267010003307
ENSG00000091409,ITGA6,0.07919315804488021,3.1176479468334497,2.1833068959846478e-13,0.0085512745624158042,-3.1176479468334497,2.1833068959846478e-13
ENSG00000232788,AC078883.3,0.010129357424345143,1.5102305952845985,0.080264729216610348,0.0030540266294342157,-1.5102305952845985,0.080264729216616648
ENSG00000225205,AC093818.1,0.015347511249007791,1.5102305952845976,0.020512682806523914,0.0048864426070947455,-1.5102305952845976,0.020512682806523914
ENSG00000152256,PDK1,0.11940363751728061,1.6150605685050246,2.6887549679311986e-06,0.03848073553087112,-1.6150605685050246,2.6887549679311986e-06
ENSG00000091428,RAPGEF4,0.00061390044996031165,0.59269275547657152,1.0,0.0,-0.59269275547657152,1.0
ENSG00000091436,AC013461.1,0.017189212598888726,-2.7740895751950529,4.4725850525964735e-18,0.11910703854793442,2.7740895751950529,4.7210619999629439e-18
ENSG00000144354,CDCA7,0.015654461473987948,2.3862418780091437,0.00076599684733067916,0.0024432213035473728,-2.3862418780091437,0.00076599684733067916
ENSG00000172845,SP3,0.10743257874305455,-0.508486078890797,0.13471357330367753,0.15270133147171078,0.508486078890797,0.13471357330367753
ENSG00000271151,RP11-394I13.2,0.00030695022498015582,-0.99226974524458633,0.77857516027009777,0.00061080532588684319,0.99226974524458633,0.77857516027009777
ENSG00000273258,RP11-394I13.3,0.00030695022498015582,-2.3141978401319498,0.14842772683164471,0.0024432213035473728,2.3141978401319498,0.14842772683164471
ENSG00000138430,OLA1,0.18754658746287522,-0.38593359373086278,0.26776003432582429,0.2449329356806241,0.38593359373086278,0.26776003432582429
ENSG00000138433,CIR1,0.2292918180601764,-0.19691934444604731,0.63807176102806118,0.26264629013134255,0.19691934444604731,0.63807176102806118
ENSG00000144306,SCRN3,0.013505809899126857,-0.45461295930178647,0.55447391373931798,0.018324159776605294,0.45461295930178647,0.55447391373931798
ENSG00000163328,GPR155,0.11234378234273704,0.42933442463810012,0.31124206696117995,0.083069524320610669,-0.42933442463810012,0.31124206696117995
ENSG00000226853,AC010894.3,0.00030695022498015582,-2.799624667302191,0.032167210844634642,0.0036648319553210587,2.799624667302191,0.032167210844634642
ENSG00000115935,WIPF1,0.53900459506515364,0.39861144541865534,0.27612114490079159,0.40862876301829804,-0.39861144541865534,0.27612114490079159
ENSG00000237798,AC010894.5,0.00061390044996031165,0.59269275547657152,1.0,0.0,-0.59269275547657152,1.0
ENSG00000138435,CHRNA1,0.003990352924742026,1.8150851768130192,0.15073555542129555,0.00061080532588684319,-1.8150851768130192,0.15073555542129546
ENSG00000128656,CHN1,0.0085946062994443628,1.8657112498829864,0.10776269371652603,0.0018324159776605294,-1.8657112498829864,0.10776269371652607
ENSG00000115966,ATF2,0.063231746345912096,0.13136160392379104,0.88926495938991179,0.057415700633363258,-0.13136160392379104,0.8892649593899109
ENSG00000154518,ATP5G3,0.69923261250479496,-0.5904651825321825,0.042381314110716682,1.0530283818289177,0.5904651825321825,0.042381314110722185
ENSG00000144320,KIAA1715,0.051260687571686024,0.5420666824066025,0.25779492176464458,0.034815903575550061,-0.5420666824066025,0.25779492176464458
ENSG00000128654,MTX2,0.071212452195396153,0.039026385244952611,1.0,0.069021001825213271,-0.039026385244952611,1.0
ENSG00000163364,LINC01116,0.050032886671765399,1.0798800405112496,0.011191834615122142,0.023210602383700041,-1.0798800405112496,0.011191834615122142
ENSG00000170144,HNRNPA3,0.75386975255126276,-0.19617394060166579,0.63356083655115436,0.86367873080399615,0.19617394060166579,0.63356083655115425
ENSG00000116044,NFE2L2,0.15439596316501839,-0.33691791663203174,0.36983086821452904,0.19484689895790297,0.33691791663203174,0.36983086821452904
ENSG00000222043,AC079305.10,0.0095154569743848318,-0.38458716802334614,0.68406640265433682,0.012216106517736863,0.38458716802334614,0.68406640265433649
ENSG00000271996,RP11-337N6.1,0.00061390044996031165,-0.40730724452342848,1.0,0.00061080532588684319,0.40730724452342848,1.0
ENSG00000018510,AGPS,0.034378425197777451,-1.1028281203922843,0.0011625036400573637,0.073907444432308025,1.1028281203922843,0.0011625036400573637
ENSG00000196659,TTC30B,0.0024556017998412466,-0.82234474380227329,0.55067942916026946,0.0042756372812079021,0.82234474380227329,0.5506794291602698
ENSG00000197557,TTC30A,0.0024556017998412466,2.1776552561977276,0.17985181392269564,0.0,-2.1776552561977276,0.17985181392269564
ENSG00000128655,PDE11A,0.00030695022498015582,-1.5772322459657424,0.49753680572244069,0.0012216106517736864,1.5772322459657424,0.49753680572244069
ENSG00000155636,RBM45,0.023942117548452154,-0.30319884118269069,0.62661826571030166,0.02931865564256847,0.30319884118269069,0.62661826571030166
ENSG00000079156,OSBPL6,0.00030695022498015582,-0.99226974524458633,0.77857516027009777,0.00061080532588684319,0.99226974524458633,0.77857516027009777
ENSG00000223960,AC009948.5,0.0067529049495634284,-1.4229040995744482,0.012286468459145687,0.018324159776605294,1.4229040995744482,0.012286468459145687
ENSG00000180228,PRKRA,0.12523569179190358,0.12144486347609007,0.88406750170868831,0.11483140126672652,-0.12144486347609007,0.88406750170868831
ENSG00000204311,DFNB59,0.0012278008999206233,0.32965834964277718,1.0,0.00061080532588684319,-0.32965834964277718,1.0
ENSG00000079150,FKBP7,0.0070598551745435839,-0.49477008577376935,0.58557610432264007,0.009772885214189491,0.49477008577376935,0.58557610432264007
ENSG00000116095,PLEKHA3,0.087173863894364254,0.60795951212988086,0.13069864467026626,0.056804895307476413,-0.60795951212988086,0.13069864467026626
ENSG00000237298,TTN-AS1,0.018417013498809351,-0.38346050256906139,0.55447391373931798,0.023821407709586882,0.38346050256906139,0.55447391373931798
ENSG00000155657,TTN,0.042052180822281349,2.1162547115335828,9.509048997912881e-06,0.0091620798883026468,-2.1162547115335828,9.509048997912881e-06
ENSG00000270956,RP11-65L3.4,0.0015347511249007792,-1.2146621665810331,0.42618740532965466,0.0036648319553210587,1.2146621665810331,0.42618740532965466
ENSG00000270277,RP11-65L3.2,0.0012278008999206233,-0.67034165035722282,0.89818308610716424,0.0018324159776605294,0.67034165035722282,0.89818308610716424
ENSG00000271011,RP11-171I2.5,0.00030695022498015582,-0.99226974524458633,0.77857516027009777,0.00061080532588684319,0.99226974524458633,0.77857516027009777
ENSG00000270574,RP11-171I2.2,0.00092085067494046752,-1.5772322459657424,0.33410540399775274,0.0030540266294342157,1.5772322459657424,0.33410540399775274
ENSG00000271141,RP11-171I2.4,0.00092085067494046752,-0.57723224596574241,0.88055410965687508,0.0012216106517736864,0.57723224596574241,0.8805541096568742
ENSG00000271401,RP11-171I2.3,0.00061390044996031165,0.59269275547657152,1.0,0.0,-0.59269275547657152,1.0
ENSG00000163492,CCDC141,0.034071474972797298,2.8150851768130183,1.1873021252969432e-07,0.0042756372812079021,-2.8150851768130183,1.1873021252969432e-07
ENSG00000187231,SESTD1,0.020258714848690285,-1.8450437920614076,9.2334624468014025e-08,0.073296639106421174,1.8450437920614076,9.2334624468014025e-08
ENSG00000163510,CWC22,0.066301248595713666,-0.088699507927678667,0.93175908698626653,0.07024261247698696,0.088699507927678667,0.93175908698626653
ENSG00000170035,UBE2E3,0.16698092238920478,-0.76013832070786957,0.0092730738489859403,0.28280286588560838,0.76013832070786957,0.0092730738489859403
ENSG00000234663,AC104820.2,0.027932470473194183,4.5312922108124276,6.6529600311374071e-10,0.00061080532588684319,-4.5312922108124276,6.6529600311374071e-10
ENSG00000115232,ITGA4,0.2314404696350375,-0.15645076415209469,0.74653016284438445,0.2577598475242478,0.15645076415209469,0.74653016284438445
ENSG00000188452,CERKL,0.0021486515748610907,1.0077302547554137,0.75842339583156659,0.00061080532588684319,-1.0077302547554137,0.75842339583156626
ENSG00000162992,NEUROD1,0.00030695022498015582,0.007730254755413668,1.0,0.0,-0.007730254755413668,1.0
ENSG00000260742,RP11-366L5.1,0.00092085067494046752,-1.3141978401319498,0.47016452748417115,0.0024432213035473728,1.3141978401319498,0.47016452748417115
ENSG00000138434,SSFA2,0.026397719348293401,-2.2975190989853185,3.6379661210538844e-14,0.13071233973978444,2.2975190989853185,3.6379661210538844e-14
ENSG00000077232,DNAJC10,0.13168164651648687,-0.35781906170431377,0.34394476642149552,0.16858226994476871,0.35781906170431377,0.34394476642149552
ENSG00000162998,FRZB,0.00030695022498015582,0.007730254755413668,1.0,0.0,-0.007730254755413668,1.0
ENSG00000061676,NCKAP1,0.0033764524747817142,0.0077302547554154444,1.0,0.0030540266294342157,-0.0077302547554154444,1.0
ENSG00000162999,DUSP19,0.00092085067494046752,-1.799624667302191,0.19966870925905336,0.0036648319553210587,1.799624667302191,0.19966870925905336
ENSG00000163002,NUP35,0.027011619798253714,0.83960749594708695,0.10684939041544912,0.014659327821284235,-0.83960749594708695,0.10684939041544912
ENSG00000272800,RP11-438L19.1,0.0021486515748610907,0.42276775403425759,0.93805634505118451,0.0012216106517736864,-0.42276775403425759,0.93805634505118451
ENSG00000170396,ZNF804A,0.0021486515748610907,-2.384587168023347,0.002514179515632787,0.012216106517736863,2.384587168023347,0.002514179515632787
ENSG00000188738,FSIP2,0.0061390044996031167,1.8150851768130192,0.071739021270906825,0.0012216106517736864,-1.8150851768130192,0.071739021270906825
ENSG00000231646,FSIP2-AS1,0.00092085067494046752,1.0077302547554137,0.79646474794473754,0.0,-1.0077302547554137,0.79646474794473754
ENSG00000237877,LINC01473,0.026090769123313245,2.8490325087363564,2.1506211028563269e-06,0.0030540266294342157,-2.8490325087363564,2.1506211028563269e-06
ENSG00000259915,RP11-410E4.1,0.0021486515748610907,0.42276775403425759,0.92859508308387417,0.0012216106517736864,-0.42276775403425759,0.92859508308387417
ENSG00000065548,ZC3H15,0.3232185869041041,-0.24981861199465016,0.52311860536180155,0.38419654998282432,0.24981861199465016,0.52311860536180155
ENSG00000138448,ITGAV,0.0055251040496428049,-1.698538542187876,0.0031608781147505816,0.018324159776605294,1.698538542187876,0.0031608781147505816
ENSG00000144369,FAM171B,0.0,-1.9922697452445863,0.55447391373931798,0.00061080532588684319,1.9922697452445863,0.55447391373931798
ENSG00000224063,AC007319.1,0.0,-1.9922697452445863,0.55447391373931798,0.00061080532588684319,1.9922697452445863,0.55447391373931798
ENSG00000064989,CALCRL,0.001841701349880935,-3.2293089425454351,3.7213042327560343e-07,0.019545770428378982,3.2293089425454351,3.7213042327560343e-07
ENSG00000003436,TFPI,0.0027625520248214025,-0.67034165035722371,0.67773496628002272,0.0042756372812079021,0.67034165035722371,0.67773496628002272
ENSG00000144366,GULP1,0.0,-1.9922697452445863,0.55447391373931798,0.00061080532588684319,1.9922697452445863,0.55447391373931798
ENSG00000204262,COL5A2,0.00061390044996031165,0.59269275547657152,1.0,0.0,-0.59269275547657152,1.0
ENSG00000115368,WDR75,0.030695022498015583,-0.2409488581013095,0.71303614491125655,0.036037514227323743,0.2409488581013095,0.71303614491125689
ENSG00000138449,SLC40A1,0.051567637796666184,-0.8008436745913512,0.038831506896613507,0.089788382905365935,0.8008436745913512,0.038831506896613542
ENSG00000138381,ASNSD1,0.14549440664059388,0.74976683846904235,0.029808279993501288,0.086123550950044883,-0.74976683846904235,0.029808279993501288
ENSG00000151687,ANKAR,0.034071474972797298,1.1146454586719265,0.022538335026108108,0.015270133147171079,-1.1146454586719265,0.022538335026108108
ENSG00000128694,OSGEPL1,0.026397719348293401,1.8657112498829855,0.000448047179850971,0.0067188585847552749,-1.8657112498829855,0.000448047179850971
ENSG00000253559,OSGEPL1-AS1,0.0024556017998412466,0.1776552561977276,1.0,0.0018324159776605294,-0.1776552561977276,1.0
ENSG00000273240,RP11-455J20.3,0.00092085067494046752,0.007730254755413668,1.0,0.00061080532588684319,-0.007730254755413668,1.0
ENSG00000128699,ORMDL1,0.39289628797459947,0.35350509159714405,0.37207356998339597,0.30723507892108209,-0.35350509159714405,0.37207356998339597
ENSG00000064933,PMS1,0.039903529247420258,0.64883583351410401,0.19803684236523456,0.02504301836136057,-0.64883583351410401,0.19803684236523475
ENSG00000187699,C2orf88,0.0046042533747023377,-1.6361259350193107,0.16217216076530722,0.014659327821284235,1.6361259350193107,0.16217216076530722
ENSG00000138379,MSTN,0.00061390044996031165,-0.40730724452342848,1.0,0.00061080532588684319,0.40730724452342848,1.0
ENSG00000198130,HIBCH,0.070598551745435847,0.83711148314301687,0.033531815772589249,0.039091540856757964,-0.83711148314301687,0.033531815772589221
ENSG00000151689,INPP1,0.018723963723789507,-0.3956254394757952,0.55447391373931798,0.024432213035473726,0.3956254394757952,0.55447391373931798
ENSG00000151690,MFSD6,0.023021266873511689,0.25565776819899888,0.76141230898185752,0.018934965102492138,-0.25565776819899888,0.76141230898185752
ENSG00000272979,RP11-647K16.1,0.001841701349880935,0.2301226760918631,1.0,0.0012216106517736864,-0.2301226760918631,1.0
ENSG00000189362,NEMP2,0.022714316648531532,1.6515864445301389,0.0035567126759592262,0.0067188585847552749,-1.6515864445301389,0.0035567126759592262
ENSG00000233654,AC093388.3,0.0052181538246626495,1.1776552561977267,0.27367227930188182,0.0018324159776605294,-1.1776552561977267,0.27367227930188182
ENSG00000138386,NAB1,0.020258714848690285,-0.59860589675830855,0.26070209536404731,0.030540266294342158,0.59860589675830855,0.26070209536404709
ENSG00000235852,AC005540.3,0.00092085067494046752,1.0077302547554137,0.77857516027009777,0.0,-1.0077302547554137,0.77857516027009777
ENSG00000115419,GLS,0.13045384561656623,0.27483432489825477,0.55447391373931798,0.1075017373560844,-0.27483432489825477,0.55447391373931798
ENSG00000115415,STAT1,0.24617408043408498,-0.10788515846336222,0.84721298390130317,0.2650895114348899,0.10788515846336222,0.84721298390130251
ENSG00000138378,STAT4,0.12615654246684405,3.1092682812174761,8.0046594372334312e-16,0.014048522495397392,-3.1092682812174761,8.4015846985838498e-16
ENSG00000128641,MYO1B,0.001841701349880935,1.8150851768130192,0.41264530996757859,0.0,-1.8150851768130192,0.41264530996757859
ENSG00000173559,NABP1,0.13229554696644716,-0.72923533941079199,0.014689805601049042,0.21927911199337669,0.72923533941079199,0.014689805601049042
ENSG00000168497,SDPR,0.017496162823868882,-2.7416190638666249,0.0071491580159059979,0.11849623322204757,2.7416190638666249,0.0071491580159059979
ENSG00000224099,AC064834.1,0.00092085067494046752,1.0077302547554137,0.77857516027009777,0.0,-1.0077302547554137,0.77857516027009777
ENSG00000271893,RP11-762E8.1,0.0012278008999206233,1.3296583496427772,0.57150789926365975,0.0,-1.3296583496427772,0.57150789926365975
ENSG00000223466,AC064834.2,0.001841701349880935,1.8150851768130192,0.40913957389069738,0.0,-1.8150851768130192,0.40913957389069738
ENSG00000234919,AC064834.3,0.0,-2.9922697452445863,0.11692343775833033,0.0018324159776605294,2.9922697452445863,0.11692343775833033
ENSG00000196950,SLC39A10,0.10221442491839189,0.060517669114849237,1.0,0.097728852141894904,-0.060517669114849237,1.0
ENSG00000118997,DNAH7,0.00030695022498015582,-0.99226974524458633,0.77857516027009777,0.00061080532588684319,0.99226974524458633,0.77857516027009777
