Gene ID,Gene Name,Cluster 1 Mean UMI Counts,Cluster 1 Log2 fold change,Cluster 1 Adjusted p value,Cluster 2 Mean UMI Counts,Cluster 2 Log2 fold change,Cluster 2 Adjusted p value,Cluster 3 Mean UMI Counts,Cluster 3 Log2 fold change,Cluster 3 Adjusted p value,Cluster 4 Mean UMI Counts,Cluster 4 Log2 fold change,Cluster 4 Adjusted p value
ENSG00000176732,PFN4,0.00076962613350257784,-0.22271573107907194,1.0,0.0,0.41789009933125776,1.0,0.0,4.2141582353694718,1.0,0.0,5.38722402005018,1.0
ENSG00000186453,FAM228A,0.0,-3.2227157310790719,0.43535386347132249,0.0013417801606199777,3.4178900993312578,0.47447889321651576,0.0,5.2141582353694718,1.0,0.0,6.38722402005018,1.0
ENSG00000198399,ITSN2,0.17162662777107487,-0.69888459038821771,0.15976758087819409,0.27506493292709544,0.65937578064605407,0.26531465534683302,0.32299051573388932,0.82184081259071151,1.0,0.2581868439950028,0.58148014789856206,1.0
ENSG00000084676,NCOA1,0.04309906347614436,-0.75257363235977426,0.21199807286490932,0.072456128673478795,0.7480387010235896,0.29466129273002417,0.064598103146777858,0.72230513903979698,1.0,0.073767669712857947,1.1456380334804224,1.0
ENSG00000184924,PTRHD1,0.16521307665855339,-0.48947322295558315,0.3722241791404915,0.19053278280803684,0.1348179402609202,0.92986539055606943,0.62983150568108415,1.8940346373288572,0.30086769078454861,0.44260601827714768,1.3976657667718275,1.0
ENSG00000138092,CENPO,0.0017957943115060151,-2.3926407325213841,0.10535828433185769,0.010734241284959822,2.5878151007735699,0.11394303450396097,0.0,2.2141582353694718,1.0,0.0,3.38722402005018,1.0
ENSG00000138031,ADCY3,0.01077476586903609,-0.79645097637697404,0.42021654276838732,0.0120760214455798,0.12510835010341292,1.0,0.080747628933472329,3.0712002815274286,0.21326442452325017,0.036883834856428974,2.5543340058854387,1.0
ENSG00000115137,DNAJC27,0.020010279471067025,-0.088859984344280996,1.0,0.021468482569919643,0.18342484569423601,1.0,0.016149525786694464,0.64430262703852392,1.0,0.0,0.80226151932902479,1.0
ENSG00000224165,DNAJC27-AS1,0.012570560180542105,-0.038291159941644892,1.0,0.010734241284959822,-0.11262461736752183,1.0,0.0,0.30726763976095306,1.0,0.073767669712857947,3.1142055256437646,1.0
ENSG00000084710,EFR3B,0.00076962613350257784,-1.2227157310790719,0.81471095920693071,0.0013417801606199777,1.4178900993312578,0.82638185242635565,0.0,3.8922301404821082,1.0,0.0,5.0652959251628182,1.0
ENSG00000115138,POMC,0.040533643031135769,-0.401685872124391,0.58318081143154765,0.056354766746039064,0.51323797591873888,0.52047326150869522,0.032299051573388929,0.1480690449116997,1.0,0.0,-0.27811189713499562,1.0
ENSG00000119772,DNMT3A,0.060030838413201074,0.009945025711202149,1.0,0.059038327067279024,0.0028526000524147221,1.0,0.016149525786694464,-0.93050000746241057,1.0,0.14753533942571589,1.5798690979925771,1.0
ENSG00000235072,AC012074.2,0.00076962613350257784,-1.807678231800228,0.49868174832814877,0.0026835603212399554,2.0028526000524147,0.51321248508837913,0.0,3.6291957346483157,1.0,0.0,4.8022615193290239,1.0
ENSG00000138101,DTNB,0.046690652099156391,-0.1664475114323265,0.898283775022505,0.057696546906659041,0.3616218796845132,0.69635219825955463,0.0,-1.6060207270457161,1.0,0.0,-0.43295494236500698,1.0
ENSG00000224220,AC104699.1,0.00025654204450085928,-2.2227157310790719,0.60541790141766705,0.0013417801606199777,2.4178900993312578,0.62886639131588773,0.0,4.6291957346483157,1.0,0.0,5.8022615193290239,1.0
ENSG00000143970,ASXL2,0.042072895298140921,-0.6112810189967246,0.37120283848050728,0.065747227870378913,0.66086685282379953,0.39893024672946309,0.032299051573388929,0.04423323392715961,1.0,0.073767669712857947,1.2172990186078683,1.0
ENSG00000084731,KIF3C,0.0017957943115060151,-0.22271573107907194,1.0,0.0013417801606199777,0.41789009933125776,1.0,0.0,3.0442332339271596,1.0,0.0,4.2172990186078678,1.0
ENSG00000084733,RAB10,0.075936445172254355,-0.50024970660798074,0.4116946024364494,0.1086841930102182,0.52277667149909401,0.47298460857252034,0.12919620629355572,0.82184081259071151,1.0,0.0,-1.2052330172178998,1.0
ENSG00000157833,GAREM2,0.0017957943115060151,-2.0300706531366766,0.18514684612017215,0.0080506809637198671,2.2252450213888624,0.20048254975147148,0.0,2.406803313311868,1.0,0.0,3.5798690979925762,1.0
ENSG00000084754,HADHA,0.38429998266228721,0.18751758446999389,0.94282613936653747,0.31263477742445483,-0.30700266253437247,0.82638185242635565,0.46833624781413946,0.3470854625444324,1.0,0.70079286227215043,0.92697292110633489,1.0
ENSG00000138029,HADHB,0.13776307789696143,-0.55213280480463212,0.30520126422684862,0.19187456296865682,0.45082398869334117,0.48199944420832458,0.14534573208025017,0.091071484388411061,1.0,0.59014135770286358,2.0442343096349891,0.76444285845104964
ENSG00000173567,ADGRF3,0.0020523363560068742,-0.63775323035791587,0.95018651672459753,0.0013417801606199777,0.095962004443896021,1.0,0.016149525786694464,3.8922301404821082,1.0,0.0,3.9277924014128835,1.0
ENSG00000138018,EPT1,0.028219624895094522,-0.63775323035791587,0.39342245464899966,0.045620525461079246,0.72699415386103805,0.38866556670021574,0.032299051573388929,0.61921164607569423,1.0,0.0,0.18755167521381644,1.0
ENSG00000115155,OTOF,0.00025654204450085928,-1.2227157310790719,1.0,0.0,1.4178900993312578,1.0,0.0,5.2141582353694718,1.0,0.0,6.38722402005018,1.0
ENSG00000171303,KCNK3,0.0010261681780034371,0.099212363808289794,1.0,0.0,0.095962004443896021,1.0,0.0,3.8922301404821082,1.0,0.0,5.0652959251628182,1.0
ENSG00000213699,SLC35F6,0.014622896536548979,-1.1720896580091047,0.11874020314411615,0.033544504015499445,1.2114392218638326,0.16019240579792504,0.032299051573388929,1.4240813047437033,1.0,0.0,0.97783308391247914,1.0
ENSG00000115163,CENPA,0.00051308408900171856,-3.6377532303579159,0.0057281504269520158,0.0093924611243398435,3.8329275986101017,0.0054675813376835278,0.0,2.8922301404821082,1.0,0.0,4.0652959251628182,1.0
ENSG00000157851,DPYSL5,0.00076962613350257784,-0.22271573107907194,1.0,0.0,0.41789009933125776,1.0,0.0,4.2141582353694718,1.0,0.0,5.38722402005018,1.0
ENSG00000084764,MAPRE3,0.008209345424027497,-0.17832161172061856,1.0,0.006708900803099889,-0.12643041689255075,1.0,0.032299051573388929,2.5511932226470426,0.97962916203444539,0.0,2.0652959251628182,1.0
ENSG00000119777,TMEM214,0.025654204450085927,-0.73442924976958945,0.32563200006601956,0.042936965139839287,0.7618445005486203,0.38523820728626545,0.048448577360083393,1.1588757998682824,1.0,0.0,0.29976117879984088,1.0
ENSG00000084693,AGBL5,0.01077476586903609,-1.1183790712643367,0.21869825363264153,0.017443142088059711,0.61053517727365492,0.67771213340565195,0.048448577360083393,2.3315151860076306,0.88656064959330161,0.11065150456928692,3.5045809706883393,0.60887490891409202
ENSG00000231636,AGBL5-AS1,0.0,-3.2227157310790719,0.43535386347132249,0.0,1.4178900993312578,1.0,0.016149525786694464,7.2141582353694718,0.30086769078454861,0.0,6.38722402005018,1.0
ENSG00000272148,RP11-195B17.1,0.0035915886230120301,-0.31582513547055413,1.0,0.0040253404818599335,0.51099950372273995,0.90842118961756135,0.0,2.0442332339271596,1.0,0.0,3.2172990186078678,1.0
ENSG00000228474,OST4,1.7870718819929858,-0.14639185454455639,0.88111086653526183,1.9791257369144672,0.14305269940016463,0.94220888182714257,2.1963355069904473,0.26200155073356379,1.0,1.4753533942571588,-0.32164957596729171,1.0
ENSG00000138080,EMILIN1,0.00076962613350257784,-1.2227157310790719,0.7997754769194606,0.0013417801606199777,1.4178900993312578,0.8132692558661736,0.0,3.8922301404821082,1.0,0.0,5.0652959251628182,1.0
ENSG00000138030,KHK,0.012057476091540386,-0.88568074380150197,0.31859379058267329,0.020126702409299667,0.74546475735976259,0.48978148875983324,0.032299051573388929,1.7991207360906287,1.0,0.036883834856428974,2.3648562070217256,1.0
ENSG00000138028,CGREF1,0.00025654204450085928,-2.2227157310790719,0.60541790141766705,0.0,0.83292759861010168,1.0,0.016149525786694464,6.2141582353694718,0.47312450905459713,0.0,5.8022615193290239,1.0
ENSG00000143994,ABHD1,0.0074397192905249192,-0.31582513547055324,0.95682068314644064,0.0080506809637198671,0.27104871100198746,1.0,0.016149525786694464,2.0442332339271587,1.0,0.0,2.1777706544212307,1.0
