Gene
188,ENSG00000276747
189,ENSG00000211625
190,ENSG00000163898
191,ENSG00000232698
192,ENSG00000151693
193,ENSG00000168447
194,ENSG00000143546
195,ENSG00000134769
196,ENSG00000139970
197,ENSG00000161944
198,ENSG00000167850
199,ENSG00000132514
200,ENSG00000158488
201,ENSG00000092758
202,ENSG00000163736
203,ENSG00000153071
204,ENSG00000224220
205,ENSG00000100368
206,ENSG00000100336
207,ENSG00000102128
208,ENSG00000198178
209,ENSG00000082781
210,ENSG00000188906
211,ENSG00000169504
212,ENSG00000275582
213,ENSG00000101162
214,ENSG00000176040
215,ENSG00000120594
216,ENSG00000179097
217,ENSG00000255240
218,ENSG00000129991
219,ENSG00000186510
220,ENSG00000117791
221,ENSG00000135409
222,ENSG00000253598
223,ENSG00000259823
224,ENSG00000184908
225,ENSG00000170396
226,ENSG00000169891
227,ENSG00000214870
228,ENSG00000257410
229,ENSG00000257446
230,ENSG00000168078
231,ENSG00000184661
232,ENSG00000038382
233,ENSG00000262180
234,ENSG00000197614
235,ENSG00000276691
236,ENSG00000170324
237,ENSG00000257918
238,ENSG00000164850
239,ENSG00000130830
240,ENSG00000116990
241,ENSG00000154237
242,ENSG00000226312
243,ENSG00000148655
244,ENSG00000249635
245,ENSG00000198225
246,ENSG00000161642
247,ENSG00000139287
248,ENSG00000112414
249,ENSG00000204110
250,ENSG00000155367
251,ENSG00000276600
252,ENSG00000114923
253,ENSG00000268650
254,ENSG00000182580
255,ENSG00000261532
256,ENSG00000267535
257,ENSG00000280018
258,ENSG00000272592
259,ENSG00000123096
260,ENSG00000176597
261,ENSG00000197462
262,ENSG00000162728
263,ENSG00000198435
264,ENSG00000173894
265,ENSG00000171056
266,ENSG00000256269
267,ENSG00000172292
268,ENSG00000119523
269,ENSG00000117009
270,ENSG00000279644
271,ENSG00000254459
272,ENSG00000092036
273,ENSG00000188037
274,ENSG00000071564
275,ENSG00000204814
276,ENSG00000235659
277,ENSG00000160111
278,ENSG00000060982
279,ENSG00000006756
280,ENSG00000272758
281,ENSG00000152760
282,ENSG00000254343
283,ENSG00000186074
284,ENSG00000137944
285,ENSG00000230408
286,ENSG00000138160
287,ENSG00000109436
288,ENSG00000152430
289,ENSG00000255441
290,ENSG00000253519
291,ENSG00000233785
292,ENSG00000203930
293,ENSG00000028116
294,ENSG00000174099
295,ENSG00000056972
296,ENSG00000114631
297,ENSG00000184702
298,ENSG00000163655
299,ENSG00000172243
300,ENSG00000229525
301,ENSG00000166359
302,ENSG00000204252
303,ENSG00000228962
304,ENSG00000168724
305,ENSG00000248636
306,ENSG00000177181
307,ENSG00000259289
308,ENSG00000204539
309,ENSG00000085276
310,ENSG00000259188
311,ENSG00000236364
312,ENSG00000198610
313,ENSG00000166450
314,ENSG00000116711
315,ENSG00000271584
316,ENSG00000180767
317,ENSG00000263424
318,ENSG00000228401
319,ENSG00000134138
320,ENSG00000261997
321,ENSG00000181754
322,ENSG00000173040
323,ENSG00000184602
324,ENSG00000255328
325,ENSG00000178997
326,ENSG00000225535
327,ENSG00000104973
328,ENSG00000253251
329,ENSG00000174807
330,ENSG00000100209
331,ENSG00000138663
332,ENSG00000196730
333,ENSG00000253490
334,ENSG00000112208
335,ENSG00000121570
336,ENSG00000129187
337,ENSG00000137509
338,ENSG00000182952
339,ENSG00000130513
340,ENSG00000122507
341,ENSG00000171236
342,ENSG00000173456
343,ENSG00000248473
344,ENSG00000137364
345,ENSG00000143995
346,ENSG00000264324
347,ENSG00000132964
348,ENSG00000196976
349,ENSG00000204396
350,ENSG00000151470
351,ENSG00000186918
352,ENSG00000258572
353,ENSG00000112699
354,ENSG00000260814
355,ENSG00000233621
356,ENSG00000117054
357,ENSG00000123131
358,ENSG00000224375
359,ENSG00000021300
360,ENSG00000275993
361,ENSG00000175110
362,ENSG00000241163
363,ENSG00000152952
364,ENSG00000117751
365,ENSG00000131269
366,ENSG00000235098
367,ENSG00000259956
368,ENSG00000215375
369,ENSG00000112290
370,ENSG00000105708
371,ENSG00000070915
372,ENSG00000142556
373,ENSG00000171160
374,ENSG00000005249
375,ENSG00000270681
376,ENSG00000119711
377,ENSG00000120437
378,ENSG00000197653
379,ENSG00000197483
380,ENSG00000188676
381,ENSG00000147488
382,ENSG00000137494
383,ENSG00000162972
384,ENSG00000187325
385,ENSG00000068489
386,ENSG00000114554
387,ENSG00000172500
388,ENSG00000100462
389,ENSG00000169446
390,ENSG00000151458
391,ENSG00000184428
392,ENSG00000153485
393,ENSG00000165195
394,ENSG00000174233
395,ENSG00000255959
396,ENSG00000013583
397,ENSG00000110871
398,ENSG00000273167
399,ENSG00000133597
400,ENSG00000237989
401,ENSG00000116701
402,ENSG00000263272
403,ENSG00000151846
404,ENSG00000182247
405,ENSG00000250371
406,ENSG00000090487
407,ENSG00000078967
408,ENSG00000174500
409,ENSG00000166741
410,ENSG00000276674
411,ENSG00000237346
412,ENSG00000134287
413,ENSG00000229425
414,ENSG00000134717
415,ENSG00000116690
416,ENSG00000156928
417,ENSG00000139354
418,ENSG00000076604
419,ENSG00000137814
420,ENSG00000143653
421,ENSG00000151348
422,ENSG00000155254
423,ENSG00000127774
424,ENSG00000196482
425,ENSG00000172247
426,ENSG00000148985
427,ENSG00000118985
428,ENSG00000273056
429,ENSG00000099785
430,ENSG00000186314
431,ENSG00000197021
432,ENSG00000256683
433,ENSG00000116983
434,ENSG00000175857
435,ENSG00000115718
436,ENSG00000173085
437,ENSG00000143702
438,ENSG00000129244
439,ENSG00000083123
440,ENSG00000138769
441,ENSG00000179750
442,ENSG00000102898
443,ENSG00000203791
444,ENSG00000198176
445,ENSG00000213638
446,ENSG00000136261
447,ENSG00000131484
448,ENSG00000184903
449,ENSG00000150636
450,ENSG00000213397
451,ENSG00000134597
452,ENSG00000276166
453,ENSG00000093009
454,ENSG00000273413
455,ENSG00000163017
456,ENSG00000120942
457,ENSG00000242616
458,ENSG00000023697
459,ENSG00000119414
460,ENSG00000255872
461,ENSG00000003436
462,ENSG00000163312
463,ENSG00000255158
464,ENSG00000141076
465,ENSG00000100802
466,ENSG00000259555
467,ENSG00000061794
468,ENSG00000254485
469,ENSG00000110921
470,ENSG00000259083
471,ENSG00000135002
472,ENSG00000229591
473,ENSG00000131148
474,ENSG00000170855
475,ENSG00000130764
476,ENSG00000089597
477,ENSG00000164117
478,ENSG00000169116
479,ENSG00000249115
480,ENSG00000171307
481,ENSG00000250722
482,ENSG00000196542
483,ENSG00000109667
484,ENSG00000109084
485,ENSG00000246283
486,ENSG00000110375
487,ENSG00000134077
488,ENSG00000164494
489,ENSG00000004142
490,ENSG00000166133
491,ENSG00000106624
492,ENSG00000065150
493,ENSG00000205334
494,ENSG00000100335
495,ENSG00000136231
496,ENSG00000243749
497,ENSG00000173597
498,ENSG00000155875
499,ENSG00000172578
500,ENSG00000135845
501,ENSG00000133265
502,ENSG00000121316
503,ENSG00000113161
504,ENSG00000138606
505,ENSG00000112144
506,ENSG00000092621
507,ENSG00000215012
508,ENSG00000133019
509,ENSG00000177383
510,ENSG00000204851
511,ENSG00000138785
512,ENSG00000111834
513,ENSG00000164631
514,ENSG00000122025
515,ENSG00000185883
516,ENSG00000211714
517,ENSG00000109270
518,ENSG00000116221
519,ENSG00000142166
520,ENSG00000167600
521,ENSG00000169964
522,ENSG00000181873
523,ENSG00000101444
524,ENSG00000164010
525,ENSG00000163154
526,ENSG00000111206
527,ENSG00000134058
528,ENSG00000265778
529,ENSG00000166002
530,ENSG00000128383
531,ENSG00000177868
532,ENSG00000101844
533,ENSG00000109255
534,ENSG00000230844
535,ENSG00000116095
536,ENSG00000262049
537,ENSG00000138029
538,ENSG00000211666
539,ENSG00000203760
540,ENSG00000072422
541,ENSG00000262877
542,ENSG00000234690
543,ENSG00000262576
544,ENSG00000171903
545,ENSG00000101333
546,ENSG00000228793
547,ENSG00000258476
548,ENSG00000145416
549,ENSG00000178175
550,ENSG00000146215
551,ENSG00000143502
552,ENSG00000188343
553,ENSG00000131398
554,ENSG00000116191
555,ENSG00000167034
556,ENSG00000006459
557,ENSG00000119866
558,ENSG00000095574
559,ENSG00000153391
560,ENSG00000267980
561,ENSG00000123179
562,ENSG00000140090
563,ENSG00000265943
564,ENSG00000240747
565,ENSG00000170854
566,ENSG00000275700
567,ENSG00000236008
568,ENSG00000214029
569,ENSG00000204228
570,ENSG00000165304
571,ENSG00000250317
572,ENSG00000146729
573,ENSG00000128891
574,ENSG00000105865
575,ENSG00000073756
576,ENSG00000188295
577,ENSG00000133104
578,ENSG00000108826
579,ENSG00000164342
580,ENSG00000107771
581,ENSG00000173581
582,ENSG00000212719
583,ENSG00000118193
584,ENSG00000138629
585,ENSG00000008394
586,ENSG00000133247
587,ENSG00000232118
588,ENSG00000156875
589,ENSG00000122592
590,ENSG00000178695
591,ENSG00000081307
592,ENSG00000167136
593,ENSG00000177613
594,ENSG00000132613
595,ENSG00000128805
596,ENSG00000237491
597,ENSG00000145708
598,ENSG00000204899
599,ENSG00000134489
600,ENSG00000267060
601,ENSG00000136449
602,ENSG00000149084
603,ENSG00000133027
604,ENSG00000188505
605,ENSG00000174132
606,ENSG00000273723
607,ENSG00000102445
608,ENSG00000278518
609,ENSG00000167291
610,ENSG00000083828
611,ENSG00000274536
612,ENSG00000165702
613,ENSG00000221995
614,ENSG00000080189
615,ENSG00000149474
616,ENSG00000157554
617,ENSG00000170485
618,ENSG00000116514
619,ENSG00000137656
620,ENSG00000133985
621,ENSG00000152409
622,ENSG00000260552
623,ENSG00000135373
624,ENSG00000150048
625,ENSG00000259583
626,ENSG00000143545
627,ENSG00000198863
628,ENSG00000064393
629,ENSG00000187189
630,ENSG00000078237
631,ENSG00000114013
632,ENSG00000182768
633,ENSG00000262482
634,ENSG00000165025
635,ENSG00000197063
636,ENSG00000124802
637,ENSG00000166902
638,ENSG00000123595
639,ENSG00000060558
640,ENSG00000247735
641,ENSG00000180938
642,ENSG00000173276
643,ENSG00000164849
644,ENSG00000167114
645,ENSG00000211746
646,ENSG00000264577
647,ENSG00000120057
648,ENSG00000143437
649,ENSG00000110092
650,ENSG00000135919
651,ENSG00000115756
652,ENSG00000183010
653,ENSG00000178718
654,ENSG00000166200
655,ENSG00000136783
656,ENSG00000001460
657,ENSG00000134001
658,ENSG00000136404
659,ENSG00000118961
660,ENSG00000088727
661,ENSG00000134452
662,ENSG00000240857
663,ENSG00000116857
664,ENSG00000101193
665,ENSG00000163528
666,ENSG00000116266
667,ENSG00000166135
668,ENSG00000135446
669,ENSG00000001167
670,ENSG00000139737
671,ENSG00000233903
672,ENSG00000138459
673,ENSG00000136159
674,ENSG00000138028
675,ENSG00000140905
676,ENSG00000112078
677,ENSG00000178789
678,ENSG00000048162
679,ENSG00000267040
680,ENSG00000085760
681,ENSG00000183763
682,ENSG00000269054
683,ENSG00000102362
684,ENSG00000156136
685,ENSG00000151725
686,ENSG00000271781
687,ENSG00000232859
688,ENSG00000171224
689,ENSG00000125629
690,ENSG00000065615
691,ENSG00000101843
692,ENSG00000147257
693,ENSG00000175938
694,ENSG00000196260
695,ENSG00000140307
696,ENSG00000166896
697,ENSG00000196951
698,ENSG00000113657
699,ENSG00000084110
700,ENSG00000204186
701,ENSG00000226648
702,ENSG00000232196
703,ENSG00000112624
704,ENSG00000134146
705,ENSG00000204070
706,ENSG00000244558
707,ENSG00000186472
708,ENSG00000171649
709,ENSG00000136891
710,ENSG00000103174
711,ENSG00000154710
712,ENSG00000089234
713,ENSG00000164953
714,ENSG00000182095
715,ENSG00000205302
716,ENSG00000116750
717,ENSG00000180458
718,ENSG00000141698
719,ENSG00000116830
720,ENSG00000163719
721,ENSG00000123091
722,ENSG00000127081
723,ENSG00000171033
724,ENSG00000274104
725,ENSG00000213672
726,ENSG00000067992
727,ENSG00000166411
728,ENSG00000156171
729,ENSG00000155189
730,ENSG00000225548
731,ENSG00000222012
732,ENSG00000214022
733,ENSG00000149403
734,ENSG00000111875
735,ENSG00000145604
736,ENSG00000159761
737,ENSG00000163737
738,ENSG00000111666
739,ENSG00000144852
740,ENSG00000177542
741,ENSG00000145391
742,ENSG00000172260
743,ENSG00000141384
744,ENSG00000151779
745,ENSG00000140280
746,ENSG00000092096
747,ENSG00000142233
748,ENSG00000064547
749,ENSG00000275074
750,ENSG00000138193
751,ENSG00000212864
752,ENSG00000147224
753,ENSG00000091732
754,ENSG00000180104
755,ENSG00000258317
756,ENSG00000090447
757,ENSG00000131462
758,ENSG00000166557
759,ENSG00000002919
760,ENSG00000101336
761,ENSG00000133401
762,ENSG00000276023
763,ENSG00000146707
764,ENSG00000059573
765,ENSG00000114686
766,ENSG00000182324
767,ENSG00000164713
768,ENSG00000187699
769,ENSG00000144566
770,ENSG00000224959
771,ENSG00000083937
772,ENSG00000157570
773,ENSG00000112303
774,ENSG00000003393
775,ENSG00000270482
776,ENSG00000138231
777,ENSG00000130005
778,ENSG00000156711
779,ENSG00000120675
780,ENSG00000111911
781,ENSG00000205277
782,ENSG00000162302
783,ENSG00000112159
784,ENSG00000269947
785,ENSG00000226833
786,ENSG00000135341
787,ENSG00000182511
788,ENSG00000141642
789,ENSG00000101911
790,ENSG00000141570
791,ENSG00000115414
792,ENSG00000138430
793,ENSG00000100418
794,ENSG00000139131
795,ENSG00000103051
796,ENSG00000275763
797,ENSG00000033011
798,ENSG00000144218
799,ENSG00000282608
800,ENSG00000219410
801,ENSG00000058085
802,ENSG00000236003
803,ENSG00000227124
804,ENSG00000112031
805,ENSG00000144647
806,ENSG00000123297
807,ENSG00000197620
808,ENSG00000269427
809,ENSG00000005238
810,ENSG00000162694
811,ENSG00000186272
812,ENSG00000111012
813,ENSG00000099139
814,ENSG00000185100
815,ENSG00000101842
816,ENSG00000161542
817,ENSG00000101189
818,ENSG00000100413
819,ENSG00000196497
820,ENSG00000179456
821,ENSG00000152990
822,ENSG00000159588
823,ENSG00000104915
824,ENSG00000162994
825,ENSG00000196431
826,ENSG00000167566
827,ENSG00000004766
828,ENSG00000204420
829,ENSG00000214688
830,ENSG00000010671
831,ENSG00000152484
832,ENSG00000176894
833,ENSG00000106460
834,ENSG00000184489
835,ENSG00000163743
836,ENSG00000176371
837,ENSG00000126759
838,ENSG00000143799
839,ENSG00000177398
840,ENSG00000117643
841,ENSG00000267855
842,ENSG00000130545
843,ENSG00000242612
844,ENSG00000121481
845,ENSG00000135617
846,ENSG00000163382
847,ENSG00000272686
848,ENSG00000162877
849,ENSG00000166927
850,ENSG00000171928
851,ENSG00000157326
852,ENSG00000183479
853,ENSG00000172671
854,ENSG00000185808
855,ENSG00000082438
856,ENSG00000204498
857,ENSG00000108091
858,ENSG00000156853
859,ENSG00000263624
860,ENSG00000163631
861,ENSG00000184164
862,ENSG00000187796
863,ENSG00000186625
864,ENSG00000121653
865,ENSG00000179922
866,ENSG00000122481
867,ENSG00000160446
868,ENSG00000270755
869,ENSG00000267598
870,ENSG00000223711
871,ENSG00000196781
872,ENSG00000203497
873,ENSG00000176171
874,ENSG00000253626
875,ENSG00000100294
876,ENSG00000118939
877,ENSG00000158526
878,ENSG00000259495
879,ENSG00000261317
880,ENSG00000238058
881,ENSG00000068354
882,ENSG00000090581
883,ENSG00000241073
884,ENSG00000100504
885,ENSG00000183605
886,ENSG00000174442
887,ENSG00000093217
888,ENSG00000123444
889,ENSG00000171611
890,ENSG00000236432
891,ENSG00000102189
892,ENSG00000146842
893,ENSG00000150433
894,ENSG00000143297
895,ENSG00000173207
896,ENSG00000228594
897,ENSG00000175573
898,ENSG00000188580
899,ENSG00000162650
900,ENSG00000155465
901,ENSG00000142945
902,ENSG00000135040
903,ENSG00000167264
904,ENSG00000254972
905,ENSG00000272462
906,ENSG00000074657
907,ENSG00000189362
908,ENSG00000099968
909,ENSG00000120662
910,ENSG00000167644
911,ENSG00000143167
912,ENSG00000267469
913,ENSG00000142684
914,ENSG00000088826
915,ENSG00000138669
916,ENSG00000244187
917,ENSG00000150540
918,ENSG00000100116
919,ENSG00000223638
920,ENSG00000131931
921,ENSG00000241370
922,ENSG00000268061
923,ENSG00000176681
924,ENSG00000177990
925,ENSG00000198064
926,ENSG00000198856
927,ENSG00000134602
928,ENSG00000138821
929,ENSG00000229227
930,ENSG00000165264
931,ENSG00000081087
932,ENSG00000125447
933,ENSG00000173418
934,ENSG00000169139
935,ENSG00000162735
936,ENSG00000144199
937,ENSG00000170836
938,ENSG00000188375
939,ENSG00000173960
940,ENSG00000142178
941,ENSG00000168301
942,ENSG00000173465
943,ENSG00000215251
944,ENSG00000249042
945,ENSG00000229105
946,ENSG00000125843
947,ENSG00000178585
948,ENSG00000117862
949,ENSG00000171865
950,ENSG00000075223
951,ENSG00000095303
952,ENSG00000108039
953,ENSG00000105085
954,ENSG00000062582
955,ENSG00000117115
956,ENSG00000143155
957,ENSG00000082146
958,ENSG00000256940
959,ENSG00000163322
960,ENSG00000139637
961,ENSG00000214140
962,ENSG00000196172
963,ENSG00000260271
964,ENSG00000119878
965,ENSG00000085433
966,ENSG00000162722
967,ENSG00000010256
968,ENSG00000271601
969,ENSG00000125821
970,ENSG00000169599
971,ENSG00000253385
972,ENSG00000129933
973,ENSG00000146476
974,ENSG00000117395
975,ENSG00000111786
976,ENSG00000153786
977,ENSG00000211659
978,ENSG00000272636
979,ENSG00000186998
980,ENSG00000251417
981,ENSG00000170860
982,ENSG00000073792
983,ENSG00000184867
984,ENSG00000205133
985,ENSG00000182199
986,ENSG00000184178
987,ENSG00000275327
988,ENSG00000147679
989,ENSG00000111554
990,ENSG00000108591
991,ENSG00000125454
992,ENSG00000063587
993,ENSG00000228548
994,ENSG00000196663
995,ENSG00000090615
996,ENSG00000249474
997,ENSG00000000419
998,ENSG00000011451
999,ENSG00000159231
1000,ENSG00000157315
1001,ENSG00000165704
1002,ENSG00000102981
1003,ENSG00000154511
1004,ENSG00000181191
1005,ENSG00000222037
1006,ENSG00000101150
1007,ENSG00000085415
1008,ENSG00000185361
1009,ENSG00000272669
1010,ENSG00000104231
1011,ENSG00000128791
1012,ENSG00000151304
1013,ENSG00000006638
1014,ENSG00000106484
1015,ENSG00000065882
1016,ENSG00000141255
1017,ENSG00000105926
1018,ENSG00000168785
1019,ENSG00000146063
1020,ENSG00000161243
1021,ENSG00000105248
1022,ENSG00000271964
1023,ENSG00000261236
1024,ENSG00000169131
1025,ENSG00000122490
1026,ENSG00000106537
1027,ENSG00000197006
1028,ENSG00000117118
1029,ENSG00000050393
1030,ENSG00000258890
1031,ENSG00000150076
1032,ENSG00000100412
1033,ENSG00000117697
1034,ENSG00000189051
1035,ENSG00000073737
1036,ENSG00000127870
1037,ENSG00000187824
1038,ENSG00000135900
1039,ENSG00000131153
1040,ENSG00000229205
1041,ENSG00000096717
1042,ENSG00000188372
1043,ENSG00000132676
1044,ENSG00000187049
1045,ENSG00000007520
1046,ENSG00000172893
1047,ENSG00000163444
1048,ENSG00000188747
1049,ENSG00000244676
1050,ENSG00000146094
1051,ENSG00000079257
1052,ENSG00000104886
1053,ENSG00000128886
1054,ENSG00000012124
1055,ENSG00000105355
1056,ENSG00000160256
1057,ENSG00000134590
1058,ENSG00000126970
1059,ENSG00000160223
1060,ENSG00000267787
1061,ENSG00000225978
1062,ENSG00000138375
1063,ENSG00000155729
1064,ENSG00000137106
1065,ENSG00000254772
1066,ENSG00000163738
1067,ENSG00000124299
1068,ENSG00000114544
1069,ENSG00000259153
1070,ENSG00000100296
1071,ENSG00000091129
1072,ENSG00000131828
1073,ENSG00000232063
1074,ENSG00000174837
1075,ENSG00000197170
1076,ENSG00000120889
1077,ENSG00000132478
1078,ENSG00000073111
1079,ENSG00000120800
1080,ENSG00000079785
1081,ENSG00000145365
1082,ENSG00000093010
1083,ENSG00000234857
1084,ENSG00000173638
1085,ENSG00000246375
1086,ENSG00000111843
1087,ENSG00000257221
1088,ENSG00000169992
1089,ENSG00000100600
1090,ENSG00000243056
1091,ENSG00000104969
1092,ENSG00000106105
1093,ENSG00000185272
1094,ENSG00000148337
1095,ENSG00000102471
1096,ENSG00000196396
1097,ENSG00000181830
1098,ENSG00000233429
1099,ENSG00000122986
1100,ENSG00000091947
1101,ENSG00000261652
1102,ENSG00000259054
1103,ENSG00000233236
1104,ENSG00000072609
1105,ENSG00000155463
1106,ENSG00000158122
1107,ENSG00000198723
1108,ENSG00000166341
1109,ENSG00000236618
1110,ENSG00000110721
1111,ENSG00000188613
1112,ENSG00000171451
1113,ENSG00000203709
1114,ENSG00000174276
1115,ENSG00000184113
1116,ENSG00000177453
1117,ENSG00000138119
1118,ENSG00000153404
1119,ENSG00000136929
1120,ENSG00000124333
1121,ENSG00000102974
1122,ENSG00000103642
1123,ENSG00000185608
1124,ENSG00000165672
1125,ENSG00000154589
1126,ENSG00000063127
1127,ENSG00000214114
1128,ENSG00000170270
1129,ENSG00000146904
1130,ENSG00000165660
1131,ENSG00000111057
1132,ENSG00000149809
1133,ENSG00000232119
1134,ENSG00000134575
1135,ENSG00000167779
1136,ENSG00000164609
1137,ENSG00000205038
1138,ENSG00000198081
1139,ENSG00000136521
1140,ENSG00000196421
1141,ENSG00000164904
1142,ENSG00000085998
1143,ENSG00000198841
1144,ENSG00000136877
1145,ENSG00000107341
1146,ENSG00000091164
1147,ENSG00000189046
1148,ENSG00000267207
1149,ENSG00000157895
1150,ENSG00000100997
1151,ENSG00000075975
1152,ENSG00000105197
1153,ENSG00000105220
1154,ENSG00000239911
1155,ENSG00000260018
1156,ENSG00000182118
1157,ENSG00000130475
1158,ENSG00000196757
1159,ENSG00000168118
1160,ENSG00000226530
1161,ENSG00000169855
1162,ENSG00000184860
1163,ENSG00000154611
1164,ENSG00000276718
1165,ENSG00000230138
1166,ENSG00000116260
1167,ENSG00000066379
1168,ENSG00000275709
1169,ENSG00000105058
1170,ENSG00000147324
1171,ENSG00000163866
1172,ENSG00000182220
1173,ENSG00000181915
1174,ENSG00000149136
1175,ENSG00000182712
1176,ENSG00000124279
1177,ENSG00000197044
1178,ENSG00000269292
1179,ENSG00000106086
1180,ENSG00000001036
1181,ENSG00000182512
1182,ENSG00000167005
1183,ENSG00000147164
1184,ENSG00000041880
1185,ENSG00000132517
1186,ENSG00000140374
1187,ENSG00000277022
1188,ENSG00000180228
1189,ENSG00000134375
1190,ENSG00000159267
1191,ENSG00000103152
1192,ENSG00000135624
1193,ENSG00000182446
1194,ENSG00000179950
1195,ENSG00000129480
1196,ENSG00000214717
1197,ENSG00000047634
1198,ENSG00000249624
1199,ENSG00000148832
1200,ENSG00000182541
1201,ENSG00000147050
1202,ENSG00000256124
1203,ENSG00000273382
1204,ENSG00000104427
1205,ENSG00000136628
1206,ENSG00000203778
1207,ENSG00000113761
1208,ENSG00000177051
1209,ENSG00000184743
1210,ENSG00000053918
1211,ENSG00000145817
1212,ENSG00000107902
1213,ENSG00000230487
1214,ENSG00000180881
1215,ENSG00000164885
1216,ENSG00000234277
1217,ENSG00000203546
1218,ENSG00000170653
1219,ENSG00000105146
1220,ENSG00000058804
1221,ENSG00000231133
1222,ENSG00000136044
1223,ENSG00000147099
1224,ENSG00000148187
1225,ENSG00000258659
1226,ENSG00000137198
1227,ENSG00000213988
1228,ENSG00000065427
1229,ENSG00000060688
1230,ENSG00000206190
1231,ENSG00000213015
1232,ENSG00000130826
1233,ENSG00000172366
1234,ENSG00000100918
1235,ENSG00000125945
1236,ENSG00000274961
1237,ENSG00000170579
1238,ENSG00000174125
1239,ENSG00000231889
1240,ENSG00000221823
1241,ENSG00000272711
1242,ENSG00000225205
1243,ENSG00000167220
1244,ENSG00000185122
1245,ENSG00000096080
1246,ENSG00000223547
1247,ENSG00000249915
1248,ENSG00000128655
1249,ENSG00000113638
