Gene,Normalized.Dispersion
ENSG00000188807,0.017695855986395323
ENSG00000171608,0.37305757013005514
ENSG00000179840,0.13849902610286882
ENSG00000231789,0.29501397189420131
ENSG00000171603,-0.67021621568457324
ENSG00000178585,-0.94129292923333341
ENSG00000162441,0.29710266183658435
ENSG00000173614,-1.0183349324387998
ENSG00000162444,21.929045453453124
ENSG00000130939,0.22611934277184823
ENSG00000054523,1.1481637892141558
ENSG00000142657,3.8320704073757152
ENSG00000251503,-1.7099562885741111
ENSG00000175279,-1.7218010666093926
ENSG00000160049,-0.71326251862699208
ENSG00000142655,-1.3183805532548107
ENSG00000130940,-1.603741149588046
ENSG00000175262,-2.0775069599205636
ENSG00000120948,-1.4505100118957692
ENSG00000009724,-0.67761131351193893
ENSG00000271895,-1.4739387248314217
ENSG00000116649,-1.6902430899841343
ENSG00000171824,-1.5848996069908587
ENSG00000226849,-0.5961765259923989
ENSG00000230337,-0.9568512694860275
ENSG00000198793,-0.32584706691426196
ENSG00000120942,-0.15824527761421847
ENSG00000116661,0.9430651543222871
ENSG00000132879,0.57730788179870218
ENSG00000116663,0.52891162437859518
ENSG00000116670,0.028439450884620725
ENSG00000162490,0.12090064352267578
ENSG00000177674,5.2016814139696939
ENSG00000215910,0.73694029850746523
ENSG00000177553,1.2318720705817476
ENSG00000177000,-0.59519788202834023
ENSG00000011021,-0.71693657205756367
ENSG00000242349,0.33840880177045274
ENSG00000175206,0.60261194029850806
ENSG00000116685,1.2592301542106004
ENSG00000083444,-1.5316715855833989
ENSG00000116688,0.89121658098299661
ENSG00000116691,-1.1960024277009738
ENSG00000120949,-0.43487192019112048
ENSG00000028137,3.5970554714322058
ENSG00000048707,2.5970785656257114
ENSG00000229484,1.0437644624258964
ENSG00000162496,3.396959114366993
ENSG00000179172,-1.468520373878863
ENSG00000277058,-3.0714088778604904
ENSG00000275774,1.2748828232699196
ENSG00000179412,1.1657016818307142
ENSG00000116731,1.1871448335711265
ENSG00000189337,-0.42824806519763037
ENSG00000175147,0.35676867934932449
ENSG00000171729,-0.75736489344141011
ENSG00000142621,0.54052413560996804
ENSG00000228140,2.096624874613084
ENSG00000142634,9.6000949384322301
ENSG00000162438,-0.014461219118949405
ENSG00000142615,0.16652881169010181
ENSG00000132906,-2.0294887731747595
ENSG00000116138,1.0800769683041223
ENSG00000272510,-1.0368207203163315
ENSG00000116771,0.13581397530093484
ENSG00000237301,0.73351779571250186
ENSG00000197312,-0.76995550882284447
ENSG00000271742,-1.0195443832555573
ENSG00000116786,0.42568249094039934
ENSG00000162461,2.5893400585515778
ENSG00000162458,-1.3544282794261286
ENSG00000233954,-1.9893757384577107
ENSG00000179743,0.06287934351623968
ENSG00000065526,1.3179690463874407
ENSG00000116809,-0.79931788114585711
ENSG00000183888,-3.6457023469929792
ENSG00000142627,1.6971473291532806
ENSG00000142632,-1.2964792638636862
ENSG00000132881,-0.78661355999817983
ENSG00000037637,0.19335743400908884
ENSG00000055070,-1.006356496662008
ENSG00000187144,4.5456091874665399
ENSG00000157191,-1.1151421280212199
ENSG00000226029,-0.64738317545416857
ENSG00000261135,-2.1564941938273461
ENSG00000219481,0.17074927451402458
ENSG00000282740,0.74055693410532142
ENSG00000058453,0.27677409536213726
ENSG00000228549,0.76592224979321788
ENSG00000238142,4.9755837931729996
ENSG00000272426,-0.020575794492379628
ENSG00000117122,-0.9704990350151641
ENSG00000159363,0.48469099773113306
ENSG00000117118,-2.2415564396148877
ENSG00000117115,0.32818107718218192
ENSG00000159339,5.1057261735451025
ENSG00000280226,0.38619402985074758
ENSG00000276747,-1.5849159446771397
ENSG00000179051,-1.4254825133298865
ENSG00000074964,-0.47017764723928079
ENSG00000179023,-0.17910447761194001
ENSG00000159423,-1.0551949521499429
ENSG00000169991,1.371919877764662
ENSG00000127481,2.4176014344375156
ENSG00000230424,-1.2334080738841435
ENSG00000127463,-0.68244918869471005
ENSG00000053372,1.2723903801607228
ENSG00000162482,-3.1463143382112011
ENSG00000053371,-1.8029161219922587
ENSG00000040487,-1.8288984332101921
ENSG00000077549,-0.98187526582813089
ENSG00000235185,1.272388059701496
ENSG00000173436,-0.69644840141372444
ENSG00000158747,-1.7964581956798584
ENSG00000162542,-1.2387043544284682
ENSG00000169914,-0.96048613967538832
ENSG00000117215,0.89974046888494064
ENSG00000187980,0.50048030982378378
ENSG00000225986,-0.71777045586626853
ENSG00000162543,0.37617334213066439
ENSG00000226664,-0.95559169763998475
ENSG00000162545,-1.340144547849587
ENSG00000090432,-0.96880970431853641
ENSG00000158825,8.996847494196917
ENSG00000158828,0.30174861132843572
ENSG00000117242,-0.24785464967530471
ENSG00000244038,-1.1873577535400568
ENSG00000117245,-3.4543052229076943
ENSG00000233069,0.9962686567164194
ENSG00000127483,-0.68744623936423155
ENSG00000075151,0.31858961095561578
ENSG00000117298,0.65832326941681907
ENSG00000231105,-1.5413260077637287
ENSG00000142794,-1.2289154583503279
ENSG00000162551,0.2457060066900843
ENSG00000090686,-0.60976716948081655
ENSG00000187942,-1.8653070000994008
ENSG00000142798,-1.5480185963220146
ENSG00000228397,-2.5642762627760112
ENSG00000218510,-0.19075153824027727
ENSG00000070831,0.20178102965377423
ENSG00000271840,0.82591426301958371
ENSG00000162552,1.0962227736421284
ENSG00000184677,1.9032182353987102
ENSG00000173372,25.524613349848263
ENSG00000159189,-0.032533774469258682
ENSG00000173369,0.013399339251217697
ENSG00000133216,0.24227259085666425
ENSG00000004487,0.2866203070395637
ENSG00000169641,1.8264403993148863
ENSG00000261326,-0.57510488281479821
ENSG00000125944,-0.51490172586753857
ENSG00000125945,0.53548830057003383
ENSG00000249087,2.5685525797965219
ENSG00000271420,-3.019023986765923
ENSG00000204219,-1.7826986962486004
ENSG00000088280,-0.10807830162668859
ENSG00000007968,0.11754890397602702
ENSG00000235052,0.33982309456788529
ENSG00000117318,16.832064857555157
ENSG00000197880,4.8528381542306596
ENSG00000142676,-1.1067797326352704
ENSG00000011007,0.48065865950133235
ENSG00000236810,0.13229565643973937
ENSG00000057757,-0.57273422387311745
ENSG00000011009,-1.3959691649858896
ENSG00000117308,-0.14650515136510459
ENSG00000117305,-2.1826402381716736
ENSG00000179163,-0.56952389815097382
ENSG00000188822,3.5402834699657784
ENSG00000189266,-0.35125143979367801
ENSG00000188529,-0.85783456663846513
ENSG00000142661,-4.8254755996691481
ENSG00000185436,-1.1679323918326316
ENSG00000001460,-1.5629578460057396
ENSG00000001461,-0.35080465901523827
ENSG00000117602,1.9342392075407437
ENSG00000264443,1.1351773828083072
ENSG00000184454,-0.56713291356066942
ENSG00000133226,-0.69268544042549374
ENSG00000169504,4.125545236578092
ENSG00000020633,4.7021942234688421
ENSG00000233755,0.64258066308569817
ENSG00000231953,0.68390254998203026
ENSG00000117614,-0.1992220757506061
ENSG00000117616,1.0472740424988594
ENSG00000272432,-0.37765907704064849
ENSG00000187010,1.8911836640789699
ENSG00000183726,-0.15039275315697334
ENSG00000188672,-0.96954445669333267
ENSG00000204178,-0.14569428435198142
ENSG00000157978,2.6535642248381839
ENSG00000225643,-2.0984935079619893
ENSG00000117643,-0.11143877814001947
ENSG00000233478,0.16926619184776592
ENSG00000162430,-2.3230805742562168
ENSG00000228172,-1.5088478474882081
ENSG00000117640,-1.1695209845057337
ENSG00000127423,-0.21188120091618165
ENSG00000236528,-0.55037015297257286
ENSG00000182749,4.1360594992846584
ENSG00000117632,8.3680127575563539
ENSG00000158006,-0.7264287128214113
ENSG00000158014,-0.97702742667791254
ENSG00000175087,-1.0647919466860996
ENSG00000236782,4.1755024454708689
ENSG00000142684,-1.0176931853511029
ENSG00000142675,-0.66682014660263911
ENSG00000130695,-0.27921079030386436
ENSG00000142669,0.30925078621931712
ENSG00000158062,0.52735801488674527
ENSG00000169442,-0.22645013835073996
ENSG00000176092,1.8348042741037776
ENSG00000176083,37.923864733840055
ENSG00000131914,0.79955886407499299
ENSG00000117682,1.7915337182474569
ENSG00000225891,-3.6961676316515026
ENSG00000198830,0.53233350066282326
ENSG00000117676,0.47928985431215559
ENSG00000260063,2.5431852397485222
ENSG00000117713,0.957494666645334
ENSG00000060642,0.82171932078062959
ENSG00000204160,-0.72711643427559147
ENSG00000175793,-2.2050923515312384
ENSG00000142751,-0.99379940724250537
ENSG00000198746,-0.39526929214251655
ENSG00000090273,-1.4149383223079397
ENSG00000175707,0.82630462797930726
ENSG00000253368,-2.0852621323367546
ENSG00000158246,-0.67759950978980599
ENSG00000090020,1.7565646799083228
ENSG00000142784,-0.7865737343422976
ENSG00000186501,-1.2190353649812782
ENSG00000142765,-0.19022169600915861
ENSG00000142733,1.1776237026989869
ENSG00000181773,3.0215181611669308
ENSG00000158195,-0.17711657636067618
ENSG00000241169,0.22939068100358462
ENSG00000237429,-1.8884110192038681
ENSG00000126705,-0.28130119616040483
ENSG00000000938,6.6760326024866838
ENSG00000233975,0.14063048726299768
ENSG00000126709,22.699030730125692
ENSG00000225886,1.5820895522388088
ENSG00000009780,1.278594169960896
ENSG00000117758,-0.87037177569377433
ENSG00000117751,-0.067656658129322575
ENSG00000130775,0.33095152568370484
ENSG00000117748,-0.44311896465327943
ENSG00000130768,-1.0370876697263587
ENSG00000227050,-1.1474973605544565
ENSG00000158156,-1.979796306442267
ENSG00000158161,1.2111789729441746
ENSG00000169403,1.6318193881487644
ENSG00000126698,-0.3349160239394488
ENSG00000130770,-0.26515407919823514
ENSG00000270605,0.174462017508628
ENSG00000271398,1.4007917203354492
ENSG00000130766,0.66087668188600401
ENSG00000130772,-1.3034254388404323
ENSG00000204138,2.5096765395228244
ENSG00000180198,-1.9822261626899078
ENSG00000180098,-0.56340262620773673
ENSG00000197989,0.84565796690552231
ENSG00000120656,-1.0917699227869979
ENSG00000188060,-0.22791841036362059
ENSG00000229388,-0.11563965692482001
ENSG00000270103,-1.5625971268948211
ENSG00000162419,-1.3652540188650937
ENSG00000198492,-1.1075796006212557
ENSG00000159023,0.19566699524049272
ENSG00000253304,1.0410807830162667
ENSG00000116350,-1.3899344472543864
ENSG00000116353,-0.54379902899371568
ENSG00000186056,0.94987183638771377
ENSG00000162511,-0.71582850198012826
ENSG00000162512,-0.095756048300347854
ENSG00000134644,2.7854071742299502
ENSG00000060688,-1.8371443340958684
ENSG00000121766,1.9717023829102958
ENSG00000168528,1.9593497943861156
ENSG00000223907,0.047973531844499116
ENSG00000142910,-0.48966087675765096
ENSG00000162517,-1.5405500826788647
ENSG00000235790,1.4154671348522643
ENSG00000264078,-0.58571144265723929
ENSG00000084636,2.3501595009910354
ENSG00000121753,1.055932624593837
ENSG00000134668,5.0709439334972908
ENSG00000203620,-0.27324834327919345
ENSG00000269967,-0.23410730835801302
ENSG00000184007,0.5800324263904264
ENSG00000228634,0.94614552128772145
ENSG00000121774,-1.0053510139764472
ENSG00000203325,-1.032842968177708
ENSG00000121775,-1.7164514915669196
ENSG00000025800,0.35282718046361722
ENSG00000084652,-1.9390052336639496
ENSG00000160050,2.7971402460871579
ENSG00000224066,0.44947658459437806
ENSG00000160051,1.7436065928940154
ENSG00000222046,1.7425373134328381
ENSG00000160055,0.065967563552405642
ENSG00000084623,-1.4466910357347362
ENSG00000183615,-0.46840611320004794
ENSG00000182866,2.1639338600350748
ENSG00000116478,-0.89262749300518962
ENSG00000175130,18.038524888399511
ENSG00000162526,-0.94303780528446712
ENSG00000225828,0.22627695701048431
ENSG00000160058,-0.99247056346335705
ENSG00000273274,-0.3559029597290197
ENSG00000160062,2.5215777502976393
ENSG00000176261,0.48030437526199221
ENSG00000162521,0.032838395176793572
ENSG00000162520,4.3433207422820495
ENSG00000162522,-1.2489540266448027
ENSG00000134684,-0.13351614617965624
ENSG00000116497,-1.2330152748317083
ENSG00000116514,2.9786038034828568
ENSG00000236065,-0.99862145023435323
ENSG00000004455,-1.4473550102623529
ENSG00000142920,-2.6136497530923211
ENSG00000116525,-1.9770881730461323
ENSG00000160094,-1.5948343748549858
ENSG00000270115,-0.62641301350978806
ENSG00000225313,9.1085145907529377
ENSG00000134686,0.37217486317263793
ENSG00000121903,-0.050649210859294379
ENSG00000121904,1.7966417910447803
ENSG00000163866,-1.2389952729883746
ENSG00000116544,2.9239456833975246
ENSG00000271741,0.61034543189929424
ENSG00000243749,-0.51950133060239401
ENSG00000163867,1.4047871036230579
ENSG00000197056,0.044333945477184521
ENSG00000116560,-0.12602142925224655
ENSG00000146463,0.78149702429829149
ENSG00000227409,-0.74279429994500268
ENSG00000142687,1.7466198521884593
ENSG00000020129,-0.99702002721869309
ENSG00000239636,2.8823484718833381
ENSG00000116819,-0.18866753714326612
ENSG00000126067,-1.7613991953497221
ENSG00000142686,0.037246167445662913
ENSG00000092853,-1.0726288687318033
ENSG00000232335,-0.87873134328358282
ENSG00000134698,1.9593712394523766
ENSG00000092847,0.6733014255244828
ENSG00000271914,-0.36326928103114225
ENSG00000126070,0.56941915895468342
ENSG00000271554,3.8797125362171356
ENSG00000092850,-0.56330566162701134
ENSG00000116863,-1.6412114442134766
ENSG00000171812,0.42579160646478198
ENSG00000054116,-2.3874657866063371
ENSG00000116871,-0.12252679741037592
ENSG00000054118,-1.5670830075162101
ENSG00000214193,-1.3856866847524942
ENSG00000142694,-1.3944680666975868
ENSG00000116883,-2.8581125041029498
ENSG00000196182,-1.3083498901278965
ENSG00000181817,0.12769536775272913
ENSG00000116885,-1.8087307828357579
ENSG00000116898,-2.0846373717352322
ENSG00000119535,11.190765595612518
ENSG00000233621,-1.1728305968643757
ENSG00000163874,0.89523681171591973
ENSG00000163875,-1.3421541780800841
ENSG00000163877,-0.27683018439274149
ENSG00000134697,-2.2544386401792402
ENSG00000116922,0.86220773784118054
ENSG00000134690,-1.7399529836573948
ENSG00000183317,-0.9197761194029852
ENSG00000185090,-2.9280397022332503
ENSG00000233728,0.91044776119403004
ENSG00000196449,-1.01823096316944
ENSG00000197982,0.20381451709860285
ENSG00000188786,-0.9795423129715809
ENSG00000204084,0.39974092873222511
ENSG00000230955,1.0151640474221122
ENSG00000183431,-2.1314370192243661
ENSG00000183386,2.1209296796073884
ENSG00000183520,-0.32233957258016521
ENSG00000185668,0.34506289458897682
ENSG00000238063,2.4539745948907163
ENSG00000116954,-1.080971169051254
ENSG00000228436,0.65661106462567431
ENSG00000214114,-1.8038126001193888
ENSG00000274944,2.3628302038038753
ENSG00000158315,0.32130011758395699
ENSG00000174574,-0.92887915474466975
ENSG00000168653,-0.66100900944491825
ENSG00000127603,0.58690705691241485
ENSG00000182109,0.87019807276751726
ENSG00000090621,-1.235989458213371
ENSG00000228060,-3.9751861042183623
ENSG00000116983,-2.5533470899988591
ENSG00000084072,-0.80178188522219496
ENSG00000116985,5.2409336739677412
ENSG00000261798,-0.40567011839064893
ENSG00000043514,-1.6695757171091308
ENSG00000116990,3.3375857084686413
ENSG00000236546,5.0331196672683225
ENSG00000168389,-1.3768051324974746
ENSG00000131236,-0.061581597235785698
ENSG00000131238,0.84405959378861672
ENSG00000117000,0.9516207226866702
ENSG00000259943,-0.77788979802674296
ENSG00000084073,-1.6504203567776654
ENSG00000049089,-3.752889117833059
ENSG00000084070,-1.2822639833413512
ENSG00000187801,2.2893737672456491
ENSG00000187815,-0.71430778640098769
ENSG00000238287,-0.88710545011202213
ENSG00000164002,-1.4693146633806193
ENSG00000117010,1.4749270737461475
ENSG00000117016,-1.6649731148325149
ENSG00000272145,0.54922158380606456
ENSG00000066136,-2.2421217447769304
ENSG00000117013,0.88059701492537379
ENSG00000179862,0.45279720274539437
ENSG00000171793,-1.4190000359739687
ENSG00000281207,-0.16044776119403023
ENSG00000171790,3.0920918708844027
ENSG00000010803,0.084580264974165625
ENSG00000127124,1.1581108568117442
ENSG00000198815,-0.038050383859315022
ENSG00000177181,-1.4832804631714234
ENSG00000066185,2.1579992907305381
ENSG00000127125,-1.062058780081276
ENSG00000186409,2.7715715981126925
ENSG00000171960,-2.3374809476552816
ENSG00000234917,1.2296288379337135
ENSG00000065978,-0.93729001529570943
ENSG00000117385,-0.14688975521685019
ENSG00000164008,-0.54616638375328208
ENSG00000177868,-0.73965382375359678
ENSG00000164010,-0.64108378728871307
ENSG00000228192,0.045901885472290259
ENSG00000164011,-0.50710788935401307
ENSG00000117394,-0.47405509927072292
ENSG00000227533,-0.53584514998785315
ENSG00000117395,-3.1766905951097786
ENSG00000243710,-3.2912254040972995
ENSG00000179178,-0.71710101864462439
ENSG00000066056,-0.10115626090889128
ENSG00000234694,2.3396734631260245
ENSG00000117399,-0.32298915094196118
ENSG00000066322,1.5261890780815481
ENSG00000159479,-2.0156844583473585
ENSG00000229431,-1.2483358132723676
ENSG00000198198,0.36400879164445377
ENSG00000178922,-0.93818647765863672
ENSG00000229348,6.7378786659355541
ENSG00000142949,2.719422034253717
ENSG00000066135,-0.2233434944496808
ENSG00000236200,-0.50243943731892959
ENSG00000126091,1.9750368437835626
ENSG00000229444,1.2369402985074656
ENSG00000117407,-0.48966087675765096
ENSG00000237950,2.0570107950281722
ENSG00000117408,-1.0512397822970287
ENSG00000132768,-0.19346115837523761
ENSG00000117410,2.4003539692745952
ENSG00000117411,-0.78244770995425017
ENSG00000159214,1.3791034957786106
ENSG00000230615,-1.787731650937795
ENSG00000178028,-1.0437313090310276
ENSG00000117419,-2.4751024568513369
ENSG00000187147,-1.595875617314082
ENSG00000126106,0.11554696015695663
ENSG00000198520,4.9084563315486589
ENSG00000142945,-0.68229638515773627
ENSG00000225721,1.4380736831862397
ENSG00000142937,-0.98265546522597136
ENSG00000142959,-0.8744269045911981
ENSG00000173846,1.9805224214542188
ENSG00000188396,0.2434941526364196
ENSG00000222009,0.26641841570063995
ENSG00000117425,7.6833492999309705
ENSG00000070785,0.1386427570620038
ENSG00000126107,-0.084513506509657776
ENSG00000126088,-1.2159997435096785
ENSG00000162415,-1.3995745294083628
ENSG00000281912,-0.33562531579714344
ENSG00000186603,1.4694188634746761
ENSG00000132781,1.3845556876311669
ENSG00000132773,-0.25294219920722438
ENSG00000070759,0.41422826201133806
ENSG00000280670,1.1996557686114684
ENSG00000132763,-1.0551862867731723
ENSG00000117450,0.20732825137105285
ENSG00000117448,-0.97587321545852901
ENSG00000132780,-0.59440717894348838
ENSG00000159588,-1.704506825409666
ENSG00000159592,-1.2904331357451315
ENSG00000159596,-0.62795659613149646
ENSG00000197429,1.1380723667170456
ENSG00000086015,-3.0513075010441835
ENSG00000117461,-1.2373767330034033
ENSG00000085998,0.6952540580612524
ENSG00000085999,2.3647905846293615
ENSG00000132128,-2.224474509093854
ENSG00000173660,-0.50864442916004671
ENSG00000117481,-1.1626857869987437
ENSG00000117480,-0.75585127266451058
ENSG00000079277,0.48599843612564791
ENSG00000142961,-0.37648372339058905
ENSG00000123472,-0.43536003284400299
ENSG00000159658,-0.70660986144577353
ENSG00000162366,10.527292927215516
ENSG00000162367,-0.10998611347735512
ENSG00000123473,-1.0163356561564065
ENSG00000162368,-0.25972059172650019
ENSG00000225762,1.9585999842589676
ENSG00000237424,-0.30160031195076464
ENSG00000186564,0.25900621193109447
ENSG00000117834,-0.81830714088778589
ENSG00000272491,0.19029850746268676
ENSG00000132122,-1.0113456429443635
ENSG00000186094,0.63246268656716564
ENSG00000162373,3.102650362876167
ENSG00000162374,-6.0667218086572925
ENSG00000185104,-0.49097050881432197
ENSG00000123080,-1.6226412670419252
ENSG00000203356,1.1563275434243172
ENSG00000123091,12.673803966627746
ENSG00000236434,1.4381394002660493
ENSG00000085831,-2.9606713844265511
ENSG00000261664,-1.2312828342982622
ENSG00000085832,0.16474749491266674
ENSG00000117859,-0.87323619682692166
ENSG00000078618,-0.75986760746478299
ENSG00000266993,-0.49105511956301928
ENSG00000272175,-0.77798507462686683
ENSG00000169213,1.1899708705760701
ENSG00000117862,-1.4157459673593975
ENSG00000198841,-1.7514040747981527
ENSG00000134717,-1.2826638293766675
ENSG00000157077,-0.22273635072993817
ENSG00000154222,-1.8529703906259929
ENSG00000085840,-0.14136369258587458
ENSG00000134748,-0.52282155943834607
ENSG00000134744,0.81010924868869194
ENSG00000272371,0.27295285359801436
ENSG00000116157,0.52020558095018599
ENSG00000182183,-0.26169636956540493
ENSG00000162377,-0.92353847103720776
ENSG00000162378,-0.82439409304245392
ENSG00000203995,-1.6571886947548433
ENSG00000121310,2.2903019784155543
ENSG00000116171,-0.43633147005142792
ENSG00000174348,2.1058562227780988
ENSG00000157184,-0.77583354053335618
ENSG00000236723,-0.59407989577905373
ENSG00000162384,-0.64362061917097169
ENSG00000259818,-0.79106004375800043
ENSG00000162385,-1.7225288946740951
ENSG00000226754,-1.1872665540697356
ENSG00000157193,0.18514094637603251
ENSG00000225675,0.19539192687530763
ENSG00000230138,0.43521209254048837
ENSG00000058804,-0.6703795982835471
ENSG00000058799,-1.2371037179933486
ENSG00000081870,0.066280387461867582
ENSG00000116212,-3.0654864073222834
ENSG00000116209,-1.1267133918546539
ENSG00000116205,0.636395659295387
ENSG00000215883,-1.2229348574477317
ENSG00000116221,-1.8481996760007398
ENSG00000157216,1.3725656845640195
ENSG00000198711,-1.680826601206763
ENSG00000225632,-0.79554242265127173
ENSG00000162390,-1.537881961786443
ENSG00000184313,0.91044776119403004
ENSG00000243725,2.005387120781374
ENSG00000162396,-0.87090066171254421
ENSG00000006555,0.33581980614896439
ENSG00000162398,-0.39104870808645159
ENSG00000116133,5.317893869869101
ENSG00000162402,1.369829880930715
ENSG00000234810,5.635449608092947
ENSG00000260971,-0.45522388059701524
ENSG00000162407,-1.6585737531949958
ENSG00000173406,-0.65193726658693618
ENSG00000162600,-0.71121851983887274
ENSG00000184292,-1.8651465023428915
ENSG00000162601,-1.8099037903651203
ENSG00000177606,2.7317620598964076
ENSG00000234807,0.096689165363899821
ENSG00000272226,-0.4367245657568235
ENSG00000232453,3.7288526426303488
ENSG00000237352,1.7176602731236554
ENSG00000172456,-2.3503855375566238
ENSG00000134709,-2.4032171915154379
ENSG00000134716,-1.5431686913851981
ENSG00000162598,-0.75654811138682065
ENSG00000226476,2.1903166911611711
ENSG00000162599,3.6240661599252406
ENSG00000162604,-0.045731118316282578
ENSG00000271200,1.2066859708320214
ENSG00000132849,2.8767330886757136
ENSG00000240563,-1.2244659688635888
ENSG00000162607,-0.93636519020493358
ENSG00000116641,0.049355745939191939
ENSG00000235545,3.1626655806018711
ENSG00000125703,-0.69136241906725726
ENSG00000203605,1.7747159561582908
ENSG00000088035,0.030852813926708248
ENSG00000142856,2.431937299637124
ENSG00000203965,-1.0747884362461102
ENSG00000079739,-1.5077465395096989
ENSG00000185483,1.2942047639179639
